Player,Salary,Salary_Adj,Year
Jermaine Taylor,"$780,871","$1,061,549",2010
Solomon Alabi,"$770,000","$1,046,771",2010
Ian Mahinmi,"$762,196","$1,036,162",2010
Dante Cunningham,"$762,195","$1,036,160",2010
Derrick Brown,"$762,195","$1,036,160",2010
DaJuan Summers,"$762,195","$1,036,160",2010
Jonas Jerebko,"$762,195","$1,036,160",2010
Reggie Williams,"$762,195","$1,036,160",2010
AJ Price,"$762,195","$1,036,160",2010
Jodie Meeks,"$762,195","$1,036,160",2010
Marcus Thornton,"$762,195","$1,036,160",2010
Lance Stephenson,"$750,000","$1,019,582",2010
Damien Wilkins,"$748,656","$1,017,755",2010
Steve Novak,"$734,945","$999,115",2010
Hassan Whiteside,"$730,437","$992,987",2010
Alonzo Gee,"$681,492","$926,448",2010
Rodney Carney,"$651,872","$886,182",2010
Jarron Collins,"$643,551","$874,870",2010
Ike Diogu,"$608,772","$827,590",2010
Andy Rautins,"$600,000","$815,665",2010
Gary Neal,"$525,000","$713,707",2010
Samardo Samuels,"$500,000","$679,721",2010
Willie Warren,"$500,000","$679,721",2010
Gani Lawal,"$473,640","$643,886",2010
Garret Siler,"$473,640","$643,886",2010
Pape Sy,"$473,604","$643,837",2010
Ben Uzoh,"$473,604","$643,837",2010
Sherron Collins,"$473,604","$643,837",2010
Semih Erden,"$473,604","$643,837",2010
Luke Harangody,"$473,604","$643,837",2010
Manny Harris,"$473,604","$643,837",2010
Gary Forbes,"$473,604","$643,837",2010
Terrico White,"$473,604","$643,837",2010
Jeremy Lin,"$473,604","$643,837",2010
Devin Ebanks,"$473,604","$643,837",2010
Derrick Caracter,"$473,604","$643,837",2010
Ishmael Smith,"$473,604","$643,837",2010
Patrick Beverley,"$473,604","$643,837",2010
Dexter Pittman,"$473,604","$643,837",2010
Da'Sean Butler,"$473,604","$643,837",2010
Landry Fields,"$473,604","$643,837",2010
Armon Johnson,"$473,604","$643,837",2010
Pooh Jeter,"$473,604","$643,837",2010
Jeremy Evans,"$473,604","$643,837",2010
Hamady N'Diaye,"$473,604","$643,837",2010
Pops Mensah-Bonsu,"$364,461","$495,463",2010
Jeff Adrien,"$342,666","$465,834",2010
Sundiata Gaines,"$327,296","$444,940",2010
Jawad Williams,"$321,652","$437,267",2010
Brian Skinner,"$270,436","$367,642",2010
Ime Udoka,"$264,232","$359,208",2010
Zabian Dowdell,"$242,374","$329,493",2010
Jerry Stackhouse,"$222,712","$302,764",2010
John Lucas,"$208,264","$283,123",2010
Aleksandar Pavlovic,"$202,295","$275,007",2010
Lester Hudson,"$192,791","$262,088",2010
Earl Barron,"$188,558","$256,333",2010
Garrett Temple,"$170,373","$231,612",2010
Chris Johnson,"$164,368","$223,448",2010
Darington Hobson,"$103,078","$140,128",2010
Danny Green,"$94,154","$127,996",2010
Joe Alexander,"$90,465","$122,982",2010
Trey Johnson,"$89,670","$121,901",2010
Mustafa Shakur,"$89,670","$121,901",2010
Maurice Ager,"$83,305","$113,248",2010
Bobby Simmons,"$71,951","$97,813",2010
Matt Janning,"$58,504","$79,532",2010
Ronald Dupree,"$58,393","$79,381",2010
Larry Owens,"$55,718","$75,745",2010
Kobe Bryant,"$25,244,493","$33,139,086",2011
Vince Carter,"$21,300,000","$27,961,050",2011
Kevin Garnett,"$21,247,044","$27,891,534",2011
Tim Duncan,"$21,164,619","$27,783,332",2011
Rashard Lewis,"$21,136,631","$27,746,592",2011
Gilbert Arenas,"$19,269,307","$25,295,308",2011
Dirk Nowitzki,"$19,092,873","$25,063,699",2011
Pau Gasol,"$18,714,150","$24,566,539",2011
Carmelo Anthony,"$18,518,574","$24,309,802",2011
Amare Stoudemire,"$18,217,705","$23,914,843",2011
Dwight Howard,"$18,091,770","$23,749,525",2011
Joe Johnson,"$18,038,573","$23,679,692",2011
Richard Hamilton,"$17,500,000","$22,972,693",2011
Elton Brand,"$17,059,727","$22,394,736",2011
Deron Williams,"$16,359,805","$21,475,931",2011
Chris Paul,"$16,359,805","$21,475,931",2011
Brandon Roy,"$16,032,144","$21,045,802",2011
LeBron James,"$16,022,500","$21,033,142",2011
Chris Bosh,"$16,022,500","$21,033,142",2011
Dwyane Wade,"$15,691,000","$20,597,974",2011
Kevin Durant,"$15,506,632","$20,355,949",2011
Paul Pierce,"$15,333,334","$20,128,456",2011
Baron Davis,"$15,252,181","$20,021,924",2011
Zach Randolph,"$15,200,000","$19,953,425",2011
Antawn Jamison,"$15,076,715","$19,791,586",2011
Rudy Gay,"$15,032,144","$19,733,077",2011
Andrew Bynum,"$14,900,000","$19,559,608",2011
Chauncey Billups,"$14,200,000","$18,640,699",2011
Chris Kaman,"$14,030,000","$18,417,537",2011
Al Jefferson,"$14,000,000","$18,378,155",2011
Andre Iguodala,"$13,531,750","$17,763,471",2011
Carlos Boozer,"$13,500,000","$17,721,792",2011
Tyson Chandler,"$13,107,837","$17,206,990",2011
Nenê,"$13,000,000","$17,065,430",2011
Manu Ginobili,"$12,981,038","$17,040,538",2011
Marc Gasol,"$12,922,194","$16,963,292",2011
Emeka Okafor,"$12,541,812","$16,463,955",2011
Tony Parker,"$12,500,000","$16,409,067",2011
Josh Smith,"$12,400,000","$16,277,794",2011
LaMarcus Aldridge,"$12,372,000","$16,241,038",2011
Luol Deng,"$12,325,000","$16,179,340",2011
Danny Granger,"$12,015,904","$15,773,582",2011
Al Horford,"$12,000,000","$15,752,704",2011
Joakim Noah,"$12,000,000","$15,752,704",2011
Andrew Bogut,"$12,000,000","$15,752,704",2011
Steve Nash,"$11,689,062","$15,344,528",2011
David Lee,"$11,610,000","$15,240,741",2011
Ben Gordon,"$11,600,000","$15,227,614",2011
Kevin Martin,"$11,519,840","$15,122,386",2011
Marcus Camby,"$11,227,250","$14,738,296",2011
Jason Terry,"$11,158,000","$14,647,389",2011
Hidayet Turkoglu,"$11,015,850","$14,460,785",2011
Monta Ellis,"$11,000,000","$14,439,979",2011
Mehmet Okur,"$10,890,000","$14,295,579",2011
Corey Maggette,"$10,262,069","$13,471,278",2011
Jason Kidd,"$10,121,000","$13,286,093",2011
DeAndre Jordan,"$10,079,404","$13,231,489",2011
Rajon Rondo,"$10,045,455","$13,186,923",2011
Ray Allen,"$10,000,000","$13,127,253",2011
David West,"$10,000,000","$13,127,253",2011
Jose Calderon,"$9,780,992","$12,839,756",2011
Gerald Wallace,"$9,500,000","$12,470,891",2011
Devin Harris,"$9,319,000","$12,233,287",2011
Richard Jefferson,"$9,282,000","$12,184,717",2011
Stephen Jackson,"$9,256,500","$12,151,242",2011
Andrea Bargnani,"$9,250,000","$12,142,709",2011
Boris Diaw,"$9,000,000","$11,814,528",2011
Andris Biedrins,"$9,000,000","$11,814,528",2011
Lamar Odom,"$8,900,000","$11,683,255",2011
Luis Scola,"$8,591,793","$11,278,664",2011
Rodney Stuckey,"$8,500,000","$11,158,165",2011
Maurice Williams,"$8,500,000","$11,158,165",2011
Carl Landry,"$8,500,000","$11,158,165",2011
John Salmons,"$8,500,000","$11,158,165",2011
Paul Millsap,"$8,103,435","$10,637,584",2011
Kirk Hinrich,"$8,100,000","$10,633,075",2011
Shawn Marion,"$8,022,449","$10,531,272",2011
Kris Humphries,"$8,000,000","$10,501,803",2011
Caron Butler,"$8,000,000","$10,501,803",2011
Andre Miller,"$7,807,728","$10,249,402",2011
Jameer Nelson,"$7,800,000","$10,239,258",2011
Anderson Varejao,"$7,700,000","$10,107,985",2011
Brendan Haywood,"$7,624,500","$10,008,874",2011
Leandro Barbosa,"$7,600,000","$9,976,712",2011
James Posey,"$7,595,600","$9,970,936",2011
Arron Afflalo,"$7,562,500","$9,927,485",2011
Raymond Felton,"$7,560,000","$9,924,203",2011
Charlie Villanueva,"$7,540,000","$9,897,949",2011
Marvin Williams,"$7,500,000","$9,845,440",2011
Thaddeus Young,"$7,478,261","$9,816,903",2011
Tyrus Thomas,"$7,305,765","$9,590,463",2011
Kendrick Perkins,"$7,123,626","$9,351,364",2011
Travis Outlaw,"$7,000,000","$9,189,077",2011
Samuel Dalembert,"$7,000,000","$9,189,077",2011
Marcus Thornton,"$7,000,000","$9,189,077",2011
Derrick Rose,"$6,993,708","$9,180,818",2011
DeSagana Diop,"$6,925,400","$9,091,148",2011
Beno Udrih,"$6,925,400","$9,091,148",2011
Metta World Peace,"$6,790,640","$8,914,245",2011
Trevor Ariza,"$6,790,640","$8,914,245",2011
Marcin Gortat,"$6,790,640","$8,914,245",2011
Kwame Brown,"$6,750,000","$8,860,896",2011
JJ Redick,"$6,750,000","$8,860,896",2011
Andres Nocioni,"$6,650,000","$8,729,623",2011
Mike Conley,"$6,611,571","$8,679,177",2011
Mickael Pietrus,"$6,523,166","$8,563,125",2011
Grant Hill,"$6,500,000","$8,532,715",2011
Andray Blatche,"$6,442,083","$8,456,685",2011
Glen Davis,"$6,300,000","$8,270,169",2011
Tayshaun Prince,"$6,292,135","$8,259,845",2011
Michael Beasley,"$6,262,347","$8,220,741",2011
Jermaine O'Neal,"$6,226,200","$8,173,290",2011
Al Harrington,"$6,226,200","$8,173,290",2011
Drew Gooden,"$6,226,200","$8,173,290",2011
Wesley Matthews,"$6,135,160","$8,053,780",2011
Josh Childress,"$6,000,000","$7,876,352",2011
Francisco Garcia,"$5,800,000","$7,613,807",2011
Kyle Lowry,"$5,750,000","$7,548,170",2011
Blake Griffin,"$5,731,080","$7,523,334",2011
Luke Walton,"$5,680,000","$7,456,280",2011
OJ Mayo,"$5,632,637","$7,394,105",2011
Channing Frye,"$5,600,000","$7,351,262",2011
John Wall,"$5,530,080","$7,259,476",2011
Amir Johnson,"$5,500,000","$7,219,989",2011
Nate Robinson,"$5,483,307","$7,198,076",2011
Mike Miller,"$5,400,000","$7,088,717",2011
Jason Richardson,"$5,395,000","$7,082,153",2011
Martell Webster,"$5,256,000","$6,899,684",2011
Chuck Hayes,"$5,250,000","$6,891,808",2011
Louis Williams,"$5,176,000","$6,794,666",2011
Kyrie Irving,"$5,144,280","$6,753,026",2011
Hasheem Thabeet,"$5,127,720","$6,731,288",2011
Russell Westbrook,"$5,082,416","$6,671,816",2011
Kyle Korver,"$5,000,000","$6,563,626",2011
Jason Maxiell,"$5,000,000","$6,563,626",2011
Luc Mbah a Moute,"$5,000,000","$6,563,626",2011
Jarrett Jack,"$5,000,000","$6,563,626",2011
Jamal Crawford,"$5,000,000","$6,563,626",2011
Evan Turner,"$4,947,840","$6,495,155",2011
Darko Milicic,"$4,776,500","$6,270,232",2011
Brad Miller,"$4,752,000","$6,238,071",2011
Zaza Pachulia,"$4,750,000","$6,235,445",2011
Ronnie Brewer,"$4,710,000","$6,182,936",2011
Kevin Love,"$4,609,701","$6,051,271",2011
Linas Kleiza,"$4,605,000","$6,045,100",2011
James Harden,"$4,604,760","$6,044,785",2011
Derrick Williams,"$4,602,720","$6,042,107",2011
Nikola Pekovic,"$4,503,600","$5,911,990",2011
Jonas Jerebko,"$4,500,000","$5,907,264",2011
Derrick Favors,"$4,443,360","$5,832,911",2011
Daniel Gibson,"$4,403,834","$5,781,024",2011
Ronny Turiaf,"$4,360,000","$5,723,482",2011
Jose Juan Barea,"$4,300,000","$5,644,719",2011
Ramon Sessions,"$4,257,973","$5,589,549",2011
Brandon Bass,"$4,250,000","$5,579,082",2011
Randy Foye,"$4,250,000","$5,579,082",2011
Jared Dudley,"$4,250,000","$5,579,082",2011
Chris Andersen,"$4,234,000","$5,558,079",2011
Danilo Gallinari,"$4,190,182","$5,500,558",2011
Tyreke Evans,"$4,151,640","$5,449,963",2011
Enes Kanter,"$4,133,280","$5,425,861",2011
Charlie Bell,"$4,099,920","$5,382,069",2011
Spencer Hawes,"$4,051,024","$5,317,882",2011
Wesley Johnson,"$4,006,080","$5,258,882",2011
Jordan Farmar,"$4,000,000","$5,250,901",2011
Anthony Morrow,"$4,000,000","$5,250,901",2011
Ryan Gomes,"$4,000,000","$5,250,901",2011
Steve Blake,"$4,000,000","$5,250,901",2011
Mario Chalmers,"$4,000,000","$5,250,901",2011
Hakim Warrick,"$4,000,000","$5,250,901",2011
Matt Carroll,"$3,900,000","$5,119,629",2011
Eric Gordon,"$3,831,184","$5,029,292",2011
Dorell Wright,"$3,823,000","$5,018,549",2011
Udonis Haslem,"$3,780,000","$4,962,101",2011
Mike Dunleavy,"$3,750,000","$4,922,720",2011
Nazr Mohammed,"$3,750,000","$4,922,720",2011
Tristan Thompson,"$3,726,600","$4,892,002",2011
CJ Miles,"$3,700,000","$4,857,083",2011
Nick Young,"$3,695,857","$4,851,645",2011
Luke Ridnour,"$3,680,000","$4,830,829",2011
Tiago Splitter,"$3,672,000","$4,820,327",2011
DeMarcus Cousins,"$3,627,720","$4,762,200",2011
Joel Anthony,"$3,600,000","$4,725,811",2011
Shaun Livingston,"$3,500,000","$4,594,538",2011
Carlos Delfino,"$3,500,000","$4,594,538",2011
Chris Duhon,"$3,500,000","$4,594,538",2011
Shannon Brown,"$3,500,000","$4,594,538",2011
Ricky Rubio,"$3,480,120","$4,568,441",2011
Jonny Flynn,"$3,414,720","$4,482,589",2011
CJ Watson,"$3,400,000","$4,463,266",2011
Derek Fisher,"$3,400,000","$4,463,266",2011
Marco Belinelli,"$3,377,604","$4,433,866",2011
Timofey Mozgov,"$3,343,896","$4,389,617",2011
Daequan Cook,"$3,341,558","$4,386,548",2011
Matt Bonner,"$3,315,000","$4,351,684",2011
Thabo Sefolosha,"$3,300,000","$4,331,993",2011
Ekpe Udoh,"$3,294,960","$4,325,377",2011
Nick Collison,"$3,272,997","$4,296,546",2011
Johan Petro,"$3,250,000","$4,266,357",2011
Will Bynum,"$3,250,000","$4,266,357",2011
Raja Bell,"$3,240,000","$4,253,230",2011
DJ Augustin,"$3,236,470","$4,248,596",2011
Tony Allen,"$3,150,000","$4,135,084",2011
Stephen Curry,"$3,117,120","$4,091,922",2011
Brook Lopez,"$3,076,983","$4,039,233",2011
Jan Vesely,"$3,065,040","$4,023,555",2011
Corey Brewer,"$3,059,000","$4,015,626",2011
Jerryd Bayless,"$3,042,280","$3,993,678",2011
Greg Monroe,"$3,007,920","$3,948,572",2011
Jason Thompson,"$3,001,284","$3,939,861",2011
Chris Wilcox,"$3,000,000","$3,938,176",2011
Shawne Williams,"$3,000,000","$3,938,176",2011
Jeff Foster,"$3,000,000","$3,938,176",2011
Josh McRoberts,"$3,000,000","$3,938,176",2011
Shane Battier,"$3,000,000","$3,938,176",2011
Brandon Rush,"$2,956,658","$3,881,280",2011
Anthony Randolph,"$2,911,231","$3,821,646",2011
Robin Lopez,"$2,862,602","$3,757,810",2011
Jordan Hill,"$2,855,760","$3,748,828",2011
Bismack Biyombo,"$2,798,040","$3,673,058",2011
Al-Farouq Aminu,"$2,755,560","$3,617,293",2011
Eduardo Najera,"$2,750,000","$3,609,994",2011
Marreese Speights,"$2,721,255","$3,572,260",2011
Dahntay Jones,"$2,700,000","$3,544,358",2011
Antonio McDyess,"$2,640,000","$3,465,595",2011
DeMar DeRozan,"$2,625,000","$3,445,904",2011
Roy Hibbert,"$2,588,590","$3,398,107",2011
Brandon Knight,"$2,563,320","$3,364,935",2011
Ersan Ilyasova,"$2,541,000","$3,335,635",2011
Gordon Hayward,"$2,532,960","$3,325,080",2011
DeShawn Stevenson,"$2,500,000","$3,281,813",2011
Reggie Williams,"$2,500,000","$3,281,813",2011
Kenyon Martin,"$2,500,000","$3,281,813",2011
Jason Smith,"$2,500,000","$3,281,813",2011
Aaron Gray,"$2,500,000","$3,281,813",2011
Brandon Jennings,"$2,493,720","$3,273,569",2011
Ryan Hollins,"$2,483,333","$3,259,934",2011
JaVale McGee,"$2,462,400","$3,232,454",2011
Quentin Richardson,"$2,446,600","$3,211,713",2011
Paul George,"$2,406,240","$3,158,732",2011
Louis Amundson,"$2,403,000","$3,154,479",2011
JR Smith,"$2,382,353","$3,127,375",2011
Terrence Williams,"$2,369,040","$3,109,898",2011
Kemba Walker,"$2,356,320","$3,093,201",2011
JJ Hickson,"$2,354,537","$3,090,860",2011
Cole Aldrich,"$2,286,000","$3,000,890",2011
Gerald Henderson,"$2,250,600","$2,954,419",2011
Anthony Parker,"$2,250,000","$2,953,632",2011
Keyon Dooling,"$2,246,400","$2,948,906",2011
Ben Wallace,"$2,246,400","$2,948,906",2011
Ryan Anderson,"$2,244,601","$2,946,544",2011
Jimmer Fredette,"$2,238,360","$2,938,351",2011
Courtney Lee,"$2,225,093","$2,920,936",2011
Kosta Koufos,"$2,203,792","$2,892,973",2011
Rudy Fernandez,"$2,180,443","$2,862,322",2011
Xavier Henry,"$2,171,640","$2,850,766",2011
Nicolas Batum,"$2,155,365","$2,829,402",2011
Josh Howard,"$2,150,000","$2,822,359",2011
Tyler Hansbrough,"$2,138,040","$2,806,659",2011
Klay Thompson,"$2,126,520","$2,791,536",2011
Goran Dragic,"$2,108,000","$2,767,225",2011
George Hill,"$2,086,360","$2,738,817",2011
Ed Davis,"$2,063,040","$2,708,204",2011
Anthony Tolliver,"$2,050,000","$2,691,087",2011
Darrell Arthur,"$2,027,119","$2,661,050",2011
Alec Burks,"$2,020,200","$2,651,967",2011
Donte Greene,"$2,015,896","$2,646,317",2011
DJ White,"$2,001,167","$2,626,982",2011
Dante Cunningham,"$2,000,000","$2,625,450",2011
Earl Watson,"$2,000,000","$2,625,450",2011
Patrick Patterson,"$1,959,960","$2,572,889",2011
Austin Daye,"$1,929,600","$2,533,034",2011
Markieff Morris,"$1,919,160","$2,519,330",2011
Matt Barnes,"$1,906,200","$2,502,317",2011
Larry Sanders,"$1,861,920","$2,444,189",2011
Omer Asik,"$1,857,500","$2,438,387",2011
James Johnson,"$1,833,120","$2,406,383",2011
Marcus Morris,"$1,823,280","$2,393,465",2011
Luke Babbitt,"$1,768,800","$2,321,948",2011
Jrue Holiday,"$1,741,440","$2,286,032",2011
Kawhi Leonard,"$1,731,960","$2,273,587",2011
Kevin Seraphin,"$1,680,360","$2,205,851",2011
Renaldo Balkman,"$1,675,000","$2,198,815",2011
Ty Lawson,"$1,654,440","$2,171,825",2011
Nikola Vucevic,"$1,645,400","$2,159,958",2011
Eric Bledsoe,"$1,596,360","$2,095,582",2011
Jeff Teague,"$1,579,920","$2,074,001",2011
Gustavo Ayon,"$1,567,500","$2,057,697",2011
Iman Shumpert,"$1,563,120","$2,051,947",2011
Avery Bradley,"$1,524,480","$2,001,223",2011
Eric Maynor,"$1,516,680","$1,990,984",2011
Jeff Ayres,"$1,500,000","$1,969,088",2011
James Jones,"$1,500,000","$1,969,088",2011
Sebastian Telfair,"$1,500,000","$1,969,088",2011
Greg Oden,"$1,500,000","$1,969,088",2011
Gary Forbes,"$1,500,000","$1,969,088",2011
Chris Singleton,"$1,485,000","$1,949,397",2011
James Anderson,"$1,463,520","$1,921,199",2011
Darren Collison,"$1,455,960","$1,911,275",2011
Tobias Harris,"$1,418,160","$1,861,654",2011
Craig Brackins,"$1,404,960","$1,844,326",2011
Jerry Stackhouse,"$1,352,181","$1,775,042",2011
Jason Collins,"$1,352,181","$1,775,042",2011
Tracy McGrady,"$1,352,181","$1,775,042",2011
Vladimir Radmanovic,"$1,352,181","$1,775,042",2011
Brian Scalabrine,"$1,352,181","$1,775,042",2011
Brian Cardinal,"$1,352,181","$1,775,042",2011
Troy Murphy,"$1,352,181","$1,775,042",2011
Juwan Howard,"$1,352,181","$1,775,042",2011
Eddie House,"$1,352,181","$1,775,042",2011
Mike Bibby,"$1,352,181","$1,775,042",2011
Tony Battie,"$1,352,181","$1,775,042",2011
Kurt Thomas,"$1,352,181","$1,775,042",2011
Jamaal Magloire,"$1,352,181","$1,775,042",2011
Anthony Carter,"$1,352,181","$1,775,042",2011
Elliot Williams,"$1,348,800","$1,770,604",2011
Omri Casspi,"$1,341,960","$1,761,624",2011
Michael Redd,"$1,308,506","$1,717,709",2011
Nolan Smith,"$1,306,920","$1,715,627",2011
Hamed Haddadi,"$1,300,000","$1,706,543",2011
Trevor Booker,"$1,294,920","$1,699,874",2011
BJ Mullens,"$1,288,200","$1,691,052",2011
Serge Ibaka,"$1,288,200","$1,691,052",2011
Kenneth Faried,"$1,254,720","$1,647,102",2011
Damion James,"$1,243,080","$1,631,822",2011
Rodrigue Beaubois,"$1,236,720","$1,623,473",2011
Reggie Evans,"$1,229,255","$1,613,674",2011
Eddy Curry,"$1,229,255","$1,613,674",2011
Jared Jeffries,"$1,229,255","$1,613,674",2011
Rasual Butler,"$1,229,255","$1,613,674",2011
Jamaal Tinsley,"$1,229,255","$1,613,674",2011
Jannero Pargo,"$1,223,166","$1,605,681",2011
Willie Green,"$1,223,166","$1,605,681",2011
Marquis Daniels,"$1,223,166","$1,605,681",2011
Aleksandar Pavlovic,"$1,223,166","$1,605,681",2011
Brian Cook,"$1,223,166","$1,605,681",2011
Jason Kapono,"$1,223,166","$1,605,681",2011
Maurice Evans,"$1,223,166","$1,605,681",2011
Royal Ivey,"$1,200,000","$1,575,270",2011
Taj Gibson,"$1,195,680","$1,569,599",2011
Dominique Jones,"$1,193,280","$1,566,448",2011
Earl Clark,"$1,160,000","$1,522,761",2011
Reggie Jackson,"$1,156,320","$1,517,930",2011
Wayne Ellington,"$1,154,040","$1,514,937",2011
Quincy Pondexter,"$1,153,800","$1,514,622",2011
Delonte West,"$1,146,337","$1,504,825",2011
Damien Wilkins,"$1,146,337","$1,504,825",2011
TJ Ford,"$1,146,337","$1,504,825",2011
Roger Mason,"$1,146,337","$1,504,825",2011
Toney Douglas,"$1,145,640","$1,503,910",2011
Joel Przybilla,"$1,145,027","$1,503,106",2011
Jordan Crawford,"$1,120,440","$1,470,830",2011
Greivis Vasquez,"$1,113,600","$1,461,850",2011
MarShon Brooks,"$1,110,120","$1,457,282",2011
Daniel Orton,"$1,105,560","$1,451,296",2011
Christian Eyenga,"$1,097,520","$1,440,742",2011
Lazar Hayward,"$1,097,520","$1,440,742",2011
Jordan Hamilton,"$1,073,286","$1,408,929",2011
Ronnie Price,"$1,069,509","$1,403,971",2011
JaJuan Johnson,"$1,042,320","$1,368,279",2011
Norris Cole,"$1,035,960","$1,359,930",2011
Cory Joseph,"$1,028,400","$1,350,006",2011
Jimmy Butler,"$1,020,960","$1,340,240",2011
Jeremy Pargo,"$1,000,000","$1,312,725",2011
Jon Brockman,"$1,000,000","$1,312,725",2011
Shelden Williams,"$992,680","$1,303,116",2011
Steve Novak,"$992,680","$1,303,116",2011
Von Wafer,"$992,680","$1,303,116",2011
Craig Smith,"$992,680","$1,303,116",2011
DeJuan Blair,"$986,000","$1,294,347",2011
Sam Young,"$947,800","$1,244,201",2011
John Lucas,"$915,852","$1,202,262",2011
Ian Mahinmi,"$915,852","$1,202,262",2011
Brandan Wright,"$915,852","$1,202,262",2011
Dominic McGuire,"$915,852","$1,202,262",2011
Sean Williams,"$885,120","$1,161,919",2011
Henry Walker,"$885,120","$1,161,919",2011
Sundiata Gaines,"$854,389","$1,121,578",2011
Derrick Brown,"$854,389","$1,121,578",2011
Alonzo Gee,"$854,389","$1,121,578",2011
Chase Budinger,"$854,389","$1,121,578",2011
AJ Price,"$854,389","$1,121,578",2011
Jodie Meeks,"$854,389","$1,121,578",2011
Danny Green,"$854,389","$1,121,578",2011
Erick Dampier,"$850,522","$1,116,501",2011
Chandler Parsons,"$850,000","$1,115,816",2011
Keith Bogans,"$848,266","$1,113,540",2011
DeMarre Carroll,"$833,713","$1,094,436",2011
Solomon Alabi,"$830,000","$1,089,562",2011
Yi Jianlian,"$827,197","$1,085,882",2011
Lance Stephenson,"$810,000","$1,063,307",2011
Andy Rautins,"$788,872","$1,035,572",2011
Tyler Honeycutt,"$775,000","$1,017,362",2011
Greg Stiemsma,"$762,195","$1,000,552",2011
Semih Erden,"$762,195","$1,000,552",2011
Samardo Samuels,"$762,195","$1,000,552",2011
Luke Harangody,"$762,195","$1,000,552",2011
Devin Ebanks,"$762,195","$1,000,552",2011
Dexter Pittman,"$762,195","$1,000,552",2011
Landry Fields,"$762,195","$1,000,552",2011
Jeremy Lin,"$762,195","$1,000,552",2011
Chris Johnson,"$762,195","$1,000,552",2011
Armon Johnson,"$762,195","$1,000,552",2011
Hassan Whiteside,"$762,195","$1,000,552",2011
Gary Neal,"$762,195","$1,000,552",2011
